hs1	98551934	98551934	hsM	2011	5767
hs1	100327253	100327477	hsM	8944	9016
hs1	101724724	101724724	hsM	4057	16173
hs1	101937028	101937028	hsM	12993	12993
hs1	103166106	103166112	hsM	12018	12166
hs1	103277915	103278152	hsM	2213	13089
hs1	103565163	103565163	hsM	4094	4249
hs1	103663447	103663447	hsM	15564	15726
hs1	103688210	103688210	hsM	15564	15772
hs1	103757786	103757786	hsM	15564	15737
hs1	104465679	104465679	hsM	8482	8482
hs1	105009143	105009143	hsM	6378	10054
hs1	106373273	106373273	hsM	9799	11118
hs1	109055073	109055089	hsM	1	16493
hs1	109603745	109603945	hsM	13474	13503
hs1	109828605	109828605	hsM	11763	11855
hs1	110097826	110097826	hsM	12490	13453
hs1	110583156	110583156	hsM	13104	13225
hs1	111688798	111688803	hsM	203	15082
hs1	112556967	112556970	hsM	1698	15212
hs1	113362938	113362946	hsM	2409	14816
hs1	115337246	115337256	hsM	1	16494
hs1	115962832	115962832	hsM	5605	5707
hs1	116087606	116087628	hsM	13331	13391
hs1	116704340	116704340	hsM	184	6062
hs1	118141627	118142133	hsM	2583	2619
hs1	119536942	119537033	hsM	10017	10017
hs1	119683449	119683450	hsM	1426	15822
hs1	120394925	120394925	hsM	6852	13221
hs1	121486805	121486805	hsM	2138	8041
hs1	122528443	122528443	hsM	171	11883
hs1	123169619	123169619	hsM	1188	14643
hs1	123435821	123435821	hsM	45	12837
hs1	123510836	123510836	hsM	1293	13447
hs1	123885419	123885419	hsM	724	13988
hs1	124098847	124098847	hsM	1535	13893
hs1	124623461	124623461	hsM	9827	15984
hs1	124671562	124671562	hsM	7585	16309
hs1	124714973	124714973	hsM	2060	15337
hs1	124737956	124737956	hsM	3691	13372
hs1	124741380	124741380	hsM	3783	15921
hs1	125179050	125180330	hsM	1	16485
hs1	125181882	125182941	hsM	1	16393
hs1	143184929	143185176	hsM	235	15488
hs1	143187012	143187012	hsM	2833	16362
hs1	143190664	143190860	hsM	8166	15782
hs1	143192173	143193835	hsM	1	16495
hs1	143194961	143195348	hsM	858	16488
hs1	143200275	143201510	hsM	1	16348
hs1	143202537	143203391	hsM	59	16462
hs1	143206541	143206628	hsM	892	16466
hs1	143212640	143222760	hsM	1	16488
hs1	143230225	143230384	hsM	392	16425
hs1	143232705	143233335	hsM	1	16498
hs1	143236030	143236030	hsM	2588	13967
hs1	143237758	143238101	hsM	737	16371
hs1	143239108	143240449	hsM	26	16449
hs1	143245451	143245579	hsM	967	16028
hs1	143246834	143247157	hsM	1	16276
hs1	143251768	143255973	hsM	1	16478
hs1	143262459	143264357	hsM	15	16481
hs1	143265622	143267047	hsM	408	16420
hs1	144113621	144113621	hsM	7927	8046
hs1	144851920	144851920	hsM	7927	8055
hs1	146153084	146153084	hsM	11612	11676
hs1	147084448	147084448	hsM	6564	6586
hs1	148522487	148522633	hsM	1	16492
hs1	148604173	148604173	hsM	11612	11676
hs1	149183623	149183623	hsM	15031	15031
hs1	151394169	151394181	hsM	1	16482
hs1	151676038	151676266	hsM	36	16094
hs1	151725922	151725978	hsM	8148	8218
hs1	152119080	152119080	hsM	12373	12764
hs1	152812204	152812233	hsM	6866	6876
hs1	154029378	154029378	hsM	2523	12287
hs1	154219605	154219605	hsM	7799	7878
hs1	155059051	155059051	hsM	1806	1880
hs1	156779129	156779129	hsM	1439	16128
hs1	157701628	157701628	hsM	2004	4579
hs1	157715386	157715776	hsM	3532	3566
hs1	157913563	157913780	hsM	16287	16385
hs1	158055252	158055252	hsM	6991	6995
hs1	159735995	159735995	hsM	3631	3632
hs1	160318469	160318470	hsM	1715	12495
hs1	163641883	163642332	hsM	13975	14862
hs1	164484342	164484361	hsM	1	16472
hs1	166293682	166293690	hsM	1	16440
hs1	167182398	167182449	hsM	1359	1423
hs1	167357350	167357351	hsM	137	13719
hs1	167444114	167444889	hsM	13367	13378
hs1	167569016	167569016	hsM	189	189
hs1	168267351	168267351	hsM	12236	12254
hs1	168282952	168282952	hsM	6513	6513
hs1	168747239	168747471	hsM	9352	9417
hs1	169072466	169072473	hsM	1	16278
hs1	169177054	169177054	hsM	16037	16037
hs1	169471408	169471408	hsM	12735	12848
hs1	170256291	170256527	hsM	9801	10126
hs1	172710530	172710530	hsM	5688	5783
hs1	173834724	173834749	hsM	1	16488
hs1	174925849	174925867	hsM	1	16454
hs1	176991414	176991426	hsM	1	16449
hs1	179646799	179647451	hsM	12733	12767
hs1	180632845	180633010	hsM	1283	1302
hs1	182081753	182081753	hsM	1	16006
hs1	182137223	182137223	hsM	3665	3665
hs1	182312016	182312016	hsM	2429	15776
hs1	183212591	183212591	hsM	7167	16179
hs1	184335670	184335670	hsM	16194	16233
hs1	184448149	184448149	hsM	556	8771
hs1	188544189	188544190	hsM	885	15995
hs1	189991991	189992433	hsM	1	16498
hs1	191651076	191651127	hsM	16106	16122
hs1	192795865	192795878	hsM	61	16481
hs1	193586456	193586462	hsM	1365	15798
hs1	193862260	193862389	hsM	1	16489
hs1	197327085	197327085	hsM	658	14366
hs1	197354810	197354825	hsM	1	16493
hs1	200487874	200487874	hsM	5846	12335
hs1	203322186	203322264	hsM	6392	6392
hs1	203751868	203751875	hsM	543	16246
hs1	203882650	203882650	hsM	1251	1315
hs1	204412048	204412049	hsM	1	15998
hs1	205907377	205907377	hsM	3805	3805
hs1	206907080	206907092	hsM	1	16490
hs1	207520952	207520954	hsM	71	14356
hs1	207744340	207744368	hsM	10195	10219
hs1	213566435	213566435	hsM	980	11918
hs1	217378864	217378864	hsM	14940	14940
hs1	218311815	218311815	hsM	1	16472
hs1	219922158	219922175	hsM	1	16486
hs1	222028675	222028771	hsM	1112	1134
hs1	222166674	222166674	hsM	2855	13794
hs1	222605702	222605721	hsM	1	16488
hs1	222755754	222755754	hsM	5606	5746
hs1	223938722	223938879	hsM	11421	11457
hs1	224763124	224763124	hsM	7951	7974
hs1	225562573	225562577	hsM	63	15232
hs1	226633480	226633577	hsM	12995	13049
hs1	228406858	228406858	hsM	3961	14318
hs1	230872038	230872057	hsM	1	16495
hs1	233632167	233632183	hsM	15573	15616
hs1	233705213	233705213	hsM	9732	9742
hs1	234495967	234495967	hsM	6462	15664
hs1	235359874	235359949	hsM	8936	8983
hs1	236974801	236974801	hsM	727	744
hs1	237941232	237941235	hsM	5747	5792
hs1	237944610	237944610	hsM	1056	3256
hs1	238330957	238331106	hsM	2672	2676
hs1	238814551	238814551	hsM	6022	8154
hs1	238990744	238990853	hsM	5733	5792
hs1	241448217	241448333	hsM	1170	1301
hs1	241596968	241596968	hsM	4560	4686
hs1	243062658	243062658	hsM	11621	11650
hs1	243795452	243795452	hsM	680	15928
hs1	244037997	244038077	hsM	5731	9308
hs1	244831624	244831632	hsM	532	16295
hs1	247296138	247296138	hsM	12845	12890
hs1	248867013	248867096	hsM	1	16492
hs1	248945976	248945976	hsM	563	14648
hs10	608503	608518	hsM	1	16080
hs10	758133	758135	hsM	135	16380
hs10	4495824	4495824	hsM	977	1040
hs10	4646627	4646627	hsM	11163	11171
hs10	6210338	6210338	hsM	6021	13104
hs10	8018956	8018959	hsM	699	16340
hs10	8576508	8576540	hsM	3127	3157
hs10	8678663	8678668	hsM	1	16481
hs10	10456855	10456931	hsM	9785	9830
hs10	12781960	12781960	hsM	8404	8615
hs10	13128505	13128508	hsM	3737	13746
hs10	13333028	13333028	hsM	15662	15734
hs10	15501129	15501129	hsM	9286	9286
hs10	16320458	16320458	hsM	12772	12797
hs10	17827360	17827361	hsM	1	16307
hs10	20165802	20165802	hsM	11169	11246
hs10	21522261	21522266	hsM	1	16491
hs10	24568756	24568757	hsM	900	15399
hs10	25296490	25296629	hsM	9353	9368
hs10	25449344	25449344	hsM	2180	2180
hs10	28357358	28357360	hsM	382	15214
hs10	29423221	29423454	hsM	1	16438
hs10	29664570	29664570	hsM	2763	2763
hs10	31827808	31827808	hsM	15678	15755
hs10	31970041	31970215	hsM	1	16512
hs10	34371494	34371494	hsM	4248	13733
hs10	34660822	34660822	hsM	6017	6017
hs10	34977611	34977611	hsM	14095	15219
hs10	35103308	35103308	hsM	2972	15793
hs10	37724896	37725009	hsM	5734	5842
hs10	39967810	39967810	hsM	2420	15082
hs10	39969575	39969575	hsM	3592	13706
hs10	41859587	41860085	hsM	146	16373
hs10	41875374	41875395	hsM	688	15729
hs10	41879175	41879440	hsM	472	16458
hs10	41883235	41883402	hsM	578	15812
hs10	41889087	41889378	hsM	445	16271
hs10	41896820	41896820	hsM	1602	14152
hs10	41898859	41898859	hsM	352	11296
hs10	41910964	41910964	hsM	4942	15527
hs10	42066802	42067231	hsM	338	12638
hs10	42070594	42070984	hsM	41	16405
hs10	42075986	42075986	hsM	2884	14271
hs10	42081086	42081086	hsM	1722	9244
hs10	42241783	42241787	hsM	141	16373
hs10	44407349	44407349	hsM	5980	5984
hs10	44713492	44713600	hsM	3635	3715
hs10	46197360	46198016	hsM	1632	1684
hs10	46795743	46795743	hsM	14375	14443
hs10	48036165	48036165	hsM	4425	12778
hs10	48507902	48507902	hsM	1	15947
hs10	51269381	51269381	hsM	6378	6378
hs10	56098159	56098187	hsM	14255	14259
hs10	56130726	56130726	hsM	96	16141
hs10	56235621	56235750	hsM	4776	9263
hs10	60799547	60799553	hsM	1319	15407
hs10	63211829	63211829	hsM	16315	16415
hs10	63556614	63556614	hsM	6655	14185
hs10	64332199	64332228	hsM	3963	4040
hs10	66042412	66042412	hsM	9545	9545
hs10	68672488	68672495	hsM	1	16488
hs10	69149723	69149723	hsM	2252	13236
hs10	69177119	69177212	hsM	6781	6804
hs10	71532698	71532708	hsM	1	16486
hs10	73947698	73947706	hsM	1	16446
hs10	74302079	74302098	hsM	1	16474
hs10	74651901	74652249	hsM	13836	13914
hs10	76980106	76980106	hsM	8107	8112
hs10	77237441	77237635	hsM	12053	12094
hs10	78768976	78769526	hsM	6798	6855
hs10	79202109	79202116	hsM	3235	3235
hs10	79466028	79466028	hsM	8284	8645
hs10	83257828	83257828	hsM	6133	6133
hs10	83474573	83474580	hsM	1	16478
hs10	86453013	86453028	hsM	1	16477
hs10	87966275	87966474	hsM	8703	8703
hs10	90373720	90373909	hsM	1104	1206
hs10	90493742	90493742	hsM	3540	3562
hs10	93292517	93292534	hsM	1	16487
hs10	94585355	94585366	hsM	75	15899
hs10	97903361	97903522	hsM	351	363
hs10	98236894	98236894	hsM	325	326
hs10	98960702	98960704	hsM	167	15539
hs10	101966275	101966275	hsM	6192	15546
hs10	102371023	102371023	hsM	8166	8178
hs10	103767350	103768043	hsM	10631	10673
hs10	104066956	104066956	hsM	15327	15349
hs10	104438322	104438336	hsM	5	16448
hs10	104684777	104684787	hsM	55	16450
hs10	107233855	107234015	hsM	1	16491
hs10	108835525	108835525	hsM	13813	13969
hs10	109812363	109812386	hsM	1	16491
hs10	110385582	110385592	hsM	37	16476
hs10	110940902	110940902	hsM	3680	15793
hs10	111761094	111761094	hsM	7851	11266
hs10	114138036	114138156	hsM	1	16495
hs10	115154046	115154233	hsM	13264	13294
hs10	115177872	115177887	hsM	2	16442
hs10	115800609	115800759	hsM	754	758
hs10	123254945	123254945	hsM	381	14261
hs10	124190833	124191041	hsM	6228	6362
hs10	124512706	124512706	hsM	16441	16443
hs10	126947813	126947813	hsM	3155	15761
hs10	130140621	130140621	hsM	12358	12360
hs10	130157485	130157490	hsM	1	16465
hs10	130510079	130510685	hsM	15326	15346
hs10	131645617	131645798	hsM	13025	13085
hs10	132364541	132364541	hsM	467	14504
hs10	133189273	133189273	hsM	8475	8495
hs10	133539173	133539173	hsM	1218	15971
hs10	133687892	133689768	hsM	178	16437
hs11	1017151	1017151	hsM	5169	16084
hs11	2175707	2175711	hsM	6977	7297
hs11	3499858	3499858	hsM	9710	9753
hs11	3724287	3724287	hsM	12789	13038
hs11	3739335	3739713	hsM	7841	7895
hs11	4634694	4635592	hsM	9170	16435
hs11	5652828	5652903	hsM	498	822
hs11	6173105	6173105	hsM	1996	14394
hs11	7100380	7100380	hsM	13953	13953
hs11	7288459	7288696	hsM	170	374
hs11	8723546	8723546	hsM	11856	11856
hs11	10507898	10509900	hsM	1	16497
hs11	11622672	11622672	hsM	49	16098
hs11	12719922	12719959	hsM	1	16487
hs11	13723671	13723745	hsM	7922	8004
hs11	14113558	14113562	hsM	463	15862
hs11	14554145	14554145	hsM	7622	7691
hs11	16565683	16565712	hsM	1	16485
hs11	17348299	17348306	hsM	13	16419
hs11	18122128	18122128	hsM	12976	12994
hs11	19446376	19446376	hsM	13954	13965
hs11	19519233	19519233	hsM	5718	5763
hs11	21970585	21970585	hsM	787	804
hs11	22367468	22367468	hsM	4942	4966
hs11	22899506	22899577	hsM	2492	2550
hs11	23483669	23483669	hsM	735	14192
hs11	25543221	25543229	hsM	1	16422
hs11	27941928	27941928	hsM	4481	4541
hs11	28776571	28776573	hsM	672	14682
hs11	33038352	33038352	hsM	11158	11163
hs11	33291058	33291060	hsM	6676	6745
hs11	37582608	37582670	hsM	153	303
hs11	37597150	37597150	hsM	153	231
hs11	37755284	37755284	hsM	9213	9301
hs11	40364575	40364575	hsM	13988	13991
hs11	41075014	41075016	hsM	1351	16039
hs11	41189234	41189234	hsM	2182	2745
hs11	41618339	41618350	hsM	2	16356
hs11	43091631	43091631	hsM	4129	4239
hs11	43900196	43900196	hsM	2890	8521
hs11	44295405	44295405	hsM	12415	12511
hs11	45580199	45580199	hsM	16369	16369
hs11	45964204	45964374	hsM	13811	13867
hs11	46329994	46329994	hsM	14243	14308
hs11	48518436	48518436	hsM	2537	2592
hs11	49359759	49359759	hsM	540	16430
hs11	49844882	49844907	hsM	16251	16482
hs11	49861727	49862240	hsM	1	16530
hs11	59826984	59826984	hsM	7788	7831
hs11	60774108	60774225	hsM	9202	16210
hs11	61207308	61207308	hsM	11513	11678
hs11	61226096	61226096	hsM	11512	11553
hs11	61244960	61244960	hsM	11513	11682
hs11	61391244	61391289	hsM	1	16493
hs11	62362664	62362664	hsM	16202	16319
hs11	64408139	64408139	hsM	4447	4447
hs11	65149259	65149262	hsM	103	15700
hs11	66012664	66012667	hsM	1	16486
hs11	68978784	68978784	hsM	10685	10688
hs11	69318950	69319130	hsM	11511	11630
hs11	70028677	70028677	hsM	3668	3760
hs11	70283069	70283069	hsM	11221	11229
hs11	73510689	73510738	hsM	5903	7563
hs11	74560153	74560153	hsM	2869	2950
hs11	75341484	75341568	hsM	12209	12226
hs11	77501605	77502333	hsM	13640	13645
hs11	77680764	77680900	hsM	13287	13371
hs11	78300673	78300673	hsM	382	16463
hs11	80884595	80884595	hsM	3635	10374
hs11	83003195	83003933	hsM	101	117
hs11	83865724	83865724	hsM	8197	8198
hs11	90789090	90789090	hsM	4958	4958
hs11	91439681	91439681	hsM	13674	15894
hs11	95253694	95253871	hsM	5107	5995
hs11	97245592	97245594	hsM	5341	15895
hs11	97378434	97378440	hsM	712	15661
hs11	97997757	97997757	hsM	1955	9222
hs11	99185535	99185535	hsM	7958	8214
hs11	99201968	99201968	hsM	8782	9022
hs11	100144544	100145334	hsM	11496	11523
hs11	101573454	101573716	hsM	7764	7812
hs11	101574760	101575007	hsM	7764	7806
hs11	102731144	102731144	hsM	518	10847
hs11	103404594	103404594	hsM	6340	7699
hs11	103706246	103706246	hsM	10357	10396
hs11	104033775	104033775	hsM	11959	12032
hs11	104144282	104144282	hsM	14606	14630
hs11	105290565	105290566	hsM	2304	15096
hs11	109826925	109826925	hsM	9819	10018
hs11	109828567	109828567	hsM	9815	9946
hs11	111215275	111215275	hsM	4963	4988
hs11	111308035	111308035	hsM	13211	13211
hs11	111692351	111692351	hsM	1774	14789
hs11	117629058	117629597	hsM	5387	5401
hs11	120492703	120492710	hsM	520	15776
hs11	121130763	121131032	hsM	3607	3792
hs11	121409438	121409438	hsM	167	13480
hs11	122938265	122938265	hsM	11293	11391
hs11	124093883	124094073	hsM	1321	1323
hs11	124658139	124658139	hsM	11233	11233
hs11	125032040	125032040	hsM	10874	10876
hs11	125833275	125833275	hsM	5796	5796
hs11	125854828	125854828	hsM	2706	13235
hs11	129487662	129487675	hsM	3877	3914
hs11	130455183	130455183	hsM	981	15189
hs11	130458589	130458605	hsM	1616	1730
hs11	132975534	132975534	hsM	2	15585
hs11	133040575	133040575	hsM	11156	11156
hs12	10115	10115	hsM	4313	14380
hs12	43296	43298	hsM	1368	10184
hs12	187586	187601	hsM	1	16482
hs12	2620900	2620900	hsM	301	433
hs12	2933638	2933638	hsM	6003	6006
hs12	6246835	6247575	hsM	12156	12194
hs12	6366110	6366220	hsM	15696	15913
hs12	11957453	11957457	hsM	1422	15419
hs12	12092357	12092357	hsM	15045	15045
hs12	12202553	12202553	hsM	7548	7676
hs12	12589883	12589883	hsM	5167	15268
hs12	12777889	12777891	hsM	177	15112
hs12	13038341	13038341	hsM	13027	13106
hs12	13628767	13628767	hsM	2943	2983
hs12	14107341	14107341	hsM	2143	2143
hs12	17268646	17268646	hsM	2989	15341
hs12	18850606	18850626	hsM	1	16489
hs12	18886093	18886093	hsM	7926	7926
hs12	19903477	19903766	hsM	6525	6550
hs12	22774632	22774632	hsM	540	13387
hs12	23040897	23040897	hsM	16037	16096
hs12	24906597	24906663	hsM	11972	11991
hs12	25411229	25411233	hsM	303	16148
hs12	25565928	25565928	hsM	5532	5578
hs12	26713780	26713780	hsM	14814	14866
hs12	27833472	27833472	hsM	7124	15478
hs12	29760669	29760669	hsM	10797	10906
hs12	29855738	29855738	hsM	6014	6456
hs12	31628050	31628050	hsM	13999	14511
hs12	31922249	31922249	hsM	13204	13228
hs12	34850060	34850068	hsM	172	16449
hs12	37661272	37661272	hsM	5521	16164
hs12	40051592	40051822	hsM	1326	1327
hs12	41074632	41075060	hsM	11341	11356
hs12	41363647	41363665	hsM	3510	4438
hs12	41699318	41699323	hsM	4395	4448
hs12	42012138	42012138	hsM	6446	6446
hs12	43435642	43435642	hsM	4273	13600
hs12	44210702	44210702	hsM	32	32
hs12	45106628	45106769	hsM	5263	12571
hs12	46596942	46597022	hsM	2999	3028
hs12	47508793	47508793	hsM	1285	1285
hs12	48712578	48712583	hsM	1	16479
hs12	50473789	50473798	hsM	1	16488
hs12	50664823	50664827	hsM	82	16301
hs12	50758639	50758703	hsM	3014	3098
hs12	51037882	51038496	hsM	1797	7545
hs12	51424038	51424046	hsM	1	16480
hs12	51433854	51433855	hsM	2296	16486
hs12	51897616	51897616	hsM	4321	15773
hs12	53321835	53321835	hsM	13033	13051
hs12	54471864	54471864	hsM	11181	11291
hs12	54611723	54611723	hsM	4561	4629
hs12	54871919	54871919	hsM	6144	6171
hs12	55111472	55111472	hsM	8585	8585
hs12	59664562	59664562	hsM	11556	11596
hs12	60870207	60870207	hsM	638	750
hs12	61819543	61819543	hsM	2779	2779
hs12	63867816	63868061	hsM	1	16492
hs12	64352085	64352085	hsM	91	16366
hs12	64380105	64380110	hsM	205	16447
hs12	66057590	66057708	hsM	1	16499
hs12	67211797	67211797	hsM	13008	13008
hs12	67637154	67637154	hsM	9163	9163
hs12	69170957	69170958	hsM	1501	16317
hs12	70403446	70403688	hsM	4785	4926
hs12	70916256	70916256	hsM	13804	13813
hs12	72848508	72848769	hsM	12120	12185
hs12	76517669	76517856	hsM	9380	9476
hs12	76945566	76945568	hsM	2243	15478
hs12	77124714	77124757	hsM	1576	1658
hs12	77709937	77710464	hsM	11146	11158
hs12	78408007	78408007	hsM	7440	7567
hs12	79178079	79178079	hsM	4236	4237
hs12	81715131	81715131	hsM	12838	12857
hs12	81721304	81721402	hsM	1106	1161
hs12	83676483	83676491	hsM	216	15443
hs12	85927929	85927929	hsM	9838	9838
hs12	86947633	86947647	hsM	1	16491
hs12	87428908	87429274	hsM	4535	4642
hs12	87958996	87959206	hsM	6482	6484
hs12	88025372	88025372	hsM	10846	10928
hs12	92704548	92704548	hsM	11674	11691
hs12	93182568	93182572	hsM	244	16414
hs12	93493680	93493680	hsM	14055	14177
hs12	93498214	93498214	hsM	14055	14161
hs12	94227736	94227736	hsM	2917	2917
hs12	95279763	95279763	hsM	4398	4429
hs12	95571272	95571285	hsM	1	16495
hs12	95839812	95839819	hsM	83	16440
hs12	95977720	95977720	hsM	8368	8373
hs12	96270276	96270276	hsM	2047	12909
hs12	96621867	96621867	hsM	3855	12079
hs12	96999765	96999765	hsM	316	420
hs12	97338525	97338525	hsM	77	77
hs12	97734621	97734621	hsM	2473	2501
hs12	99564839	99564839	hsM	4780	5748
hs12	99682181	99682288	hsM	12637	12637
hs12	103800496	103800496	hsM	16463	16486
hs12	103899628	103899633	hsM	531	15285
hs12	104223447	104223510	hsM	13447	13518
hs12	108475175	108475180	hsM	1	16480
hs12	108708578	108708578	hsM	10267	10267
hs12	108767840	108767840	hsM	16069	16183
hs12	108960261	108960416	hsM	1095	1095
hs12	109634693	109634693	hsM	4361	12396
hs12	110520634	110520634	hsM	85	15641
hs12	111530077	111530077	hsM	14851	14903
hs12	112737155	112737155	hsM	1625	14408
hs12	115388581	115388581	hsM	3844	3892
hs12	116186791	116186873	hsM	2337	2426
hs12	118707942	118707942	hsM	2374	16236
hs12	119456860	119456860	hsM	6328	6328
hs12	120553039	120553042	hsM	2	16471
hs12	120571917	120571942	hsM	7373	7373
hs12	125753115	125753406	hsM	16237	16237
hs12	126017370	126017370	hsM	4105	4228
hs12	126796017	126796017	hsM	2834	12726
hs12	131393131	131393131	hsM	12017	16360
hs12	131827353	131827354	hsM	1	16466
hs12	132225260	132225260	hsM	392	13200
hs12	133012567	133012567	hsM	607	15596
hs12	133264970	133264970	hsM	418	16298
hs13	16287624	16287624	hsM	833	833
hs13	16294612	16294613	hsM	833	851
hs13	16350965	16350965	hsM	833	859
hs13	16390160	16390160	hsM	833	833
hs13	16393361	16393361	hsM	833	864
hs13	16415852	16415924	hsM	832	7046
hs13	16424134	16424134	hsM	833	833
hs13	16478468	16478468	hsM	833	833
hs13	16492222	16492277	hsM	832	838
hs13	16598668	16598668	hsM	833	833
hs13	16622792	16622792	hsM	833	848
hs13	16647749	16647827	hsM	832	879
hs13	16666248	16666248	hsM	833	833
hs13	16677693	16677735	hsM	832	863
hs13	16770078	16770106	hsM	833	857
hs13	16793212	16793212	hsM	833	833
hs13	16828967	16828967	hsM	833	858
hs13	16834348	16834348	hsM	833	833
hs13	16865444	16865566	hsM	832	833
hs13	16909216	16909389	hsM	832	880
hs13	16926882	16926882	hsM	832	845
hs13	16943385	16943466	hsM	832	14208
hs13	17025874	17025874	hsM	833	857
hs13	17030310	17030310	hsM	833	833
hs13	17072753	17072753	hsM	654	15347
hs13	17076913	17076924	hsM	833	833
hs13	17084685	17084904	hsM	832	4726
hs13	17095332	17095332	hsM	833	833
hs13	17167505	17167579	hsM	832	872
hs13	17183966	17183973	hsM	833	850
hs13	17231830	17232120	hsM	347	11297
hs13	17241684	17241684	hsM	833	859
hs13	17327105	17327106	hsM	832	833
hs13	17355596	17355731	hsM	832	875
hs13	17375745	17375745	hsM	264	11898
hs13	17378055	17378971	hsM	833	833
hs13	17413295	17413295	hsM	833	833
hs13	17497032	17497032	hsM	1940	16039
hs13	17514705	17514705	hsM	12819	12862
hs13	17517921	17517921	hsM	1	10808
hs13	17674662	17674662	hsM	12835	12953
hs13	17866410	17866426	hsM	3486	12884
hs13	18015583	18015583	hsM	2795	9951
hs13	18029305	18029305	hsM	1380	16448
hs13	18211695	18213237	hsM	29	16487
hs13	18726348	18726452	hsM	1326	1403
hs13	19444301	19444305	hsM	721	15265
