hsM	12720	14901
hsM	3677	16273
hsM	5992	10123
hsM	16089	16444
hsM	1	16451
hsM	6250	6298
hsM	6846	6952
hsM	12835	12913
hsM	6148	6148
hsM	12720	14862
hsM	6225	6320
hsM	5917	16053
hsM	4351	14904
hsM	16089	16466
hsM	1	16492
hsM	2802	4526
hsM	3879	5073
hsM	14958	14958
hsM	12720	14898
hsM	1711	12735
hsM	1289	14130
hsM	2451	16341
hsM	16124	16389
hsM	5109	14873
hsM	6148	6148
hsM	12720	14903
hsM	5242	9554
hsM	6225	6263
hsM	8684	8893
hsM	3414	15062
hsM	5730	8171
hsM	16089	16362
hsM	1934	11399
hsM	964	1388
hsM	14776	14896
hsM	95	2703
hsM	8671	8671
hsM	12359	13170
hsM	12719	14904
hsM	3614	12956
hsM	7097	7148
hsM	14958	14958
hsM	12835	12893
hsM	12720	14899
hsM	6225	6337
hsM	2381	15026
hsM	16089	16217
hsM	2091	2698
hsM	9185	9753
hsM	9254	12315
hsM	6846	6925
hsM	12361	13154
hsM	6014	11039
hsM	1	15
hsM	8671	8699
hsM	6148	6148
hsM	12720	14831
hsM	6225	6332
hsM	6956	7253
hsM	9980	12034
hsM	2941	8105
hsM	2258	15963
hsM	16089	16443
hsM	14039	14039
hsM	3335	3335
hsM	12835	12917
hsM	12361	13162
hsM	12720	14905
hsM	1604	8078
hsM	6224	6308
hsM	4345	4364
hsM	4975	5822
hsM	8303	8533
hsM	2611	13575
hsM	16089	16474
hsM	10442	15806
hsM	1	16432
hsM	2282	15303
hsM	353	768
hsM	8671	8704
hsM	6148	6149
hsM	12361	13119
hsM	7209	8462
hsM	665	1375
hsM	2945	9317
hsM	6104	12540
hsM	16089	16449
hsM	6022	6230
hsM	1	16470
hsM	8262	8309
hsM	9322	12315
hsM	12835	12909
hsM	12720	14878
hsM	9266	11887
hsM	7171	8228
hsM	6225	6326
hsM	4078	4765
hsM	5481	14143
hsM	1455	6658
hsM	1	16454
hsM	868	14965
hsM	9324	12418
hsM	5713	5713
hsM	12835	12920
hsM	12720	14902
hsM	14974	15232
hsM	16127	16443
hsM	1	16468
hsM	1592	1647
hsM	11271	11664
hsM	14031	14031
hsM	12720	14905
hsM	6225	6339
hsM	5114	11695
hsM	1	16476
hsM	12835	12904
hsM	12361	13168
hsM	12720	14844
hsM	4	6613
hsM	6225	6333
hsM	3719	4738
hsM	6456	7042
hsM	2202	14851
hsM	2278	15298
hsM	16089	16428
hsM	12360	13160
hsM	4121	4440
hsM	2073	9758
hsM	1117	10738
hsM	3334	7254
hsM	1224	4630
hsM	16089	16423
hsM	985	4978
hsM	1497	15250
hsM	7706	8498
hsM	12720	14903
hsM	11734	15992
hsM	6225	6341
hsM	3189	13600
hsM	16211	16428
hsM	4567	7179
hsM	3747	13790
hsM	3310	9668
hsM	16089	16456
hsM	1	16441
hsM	14777	14905
hsM	12720	14903
hsM	4725	5701
hsM	2812	6644
hsM	16089	16393
hsM	14958	14958
hsM	6148	6148
hsM	12720	14879
hsM	1813	13264
hsM	15421	15421
hsM	1512	10341
hsM	7874	14313
hsM	1301	13480
hsM	9709	14938
hsM	16089	16458
hsM	5524	13131
hsM	14958	14958
hsM	6148	6148
hsM	12361	13071
hsM	12720	14878
hsM	1177	9649
hsM	4700	8819
hsM	6225	6328
hsM	1883	15097
hsM	6102	15660
hsM	14267	14924
hsM	2925	15887
hsM	2139	12586
hsM	1200	7469
hsM	16089	16457
hsM	316	317
hsM	316	316
hsM	1	16496
hsM	8882	15618
hsM	6875	10473
hsM	1797	16469
hsM	12361	13171
hsM	12720	14897
hsM	1396	6500
hsM	1714	7151
hsM	5456	5919
hsM	16089	16426
hsM	16112	16407
hsM	10803	10803
hsM	11681	11681
hsM	12715	14892
hsM	5690	5690
hsM	6225	6332
hsM	16089	16476
hsM	6251	6351
hsM	7662	15938
hsM	6225	6333
hsM	26	33
hsM	1680	4382
hsM	6122	10405
hsM	16089	16475
hsM	2894	4927
hsM	12720	14897
hsM	6225	6225
hsM	626	12555
hsM	16089	16463
hsM	7065	8488
hsM	12720	14876
hsM	1326	1345
hsM	14777	14933
hsM	12844	12897
hsM	14031	14031
hsM	12720	14834
hsM	3788	4898
hsM	6225	6324
hsM	907	15672
hsM	5664	13035
hsM	16384	16449
hsM	9221	9385
hsM	14777	14924
hsM	9364	12315
hsM	10847	10851
hsM	12361	13093
hsM	12719	14900
hsM	7947	15536
hsM	6225	6329
hsM	6225	6225
hsM	5193	5846
hsM	964	15584
hsM	11717	16465
hsM	1208	11038
hsM	8671	8700
hsM	6148	6148
hsM	12720	12787
hsM	9228	15828
hsM	43	11379
hsM	6225	6319
hsM	11836	12659
hsM	12499	12499
hsM	9930	12802
hsM	16089	16481
hsM	5713	5713
hsM	12835	12835
hsM	6148	6148
hsM	12361	13168
hsM	12720	14900
hsM	6225	6330
hsM	5847	6367
hsM	6294	6318
hsM	8671	8721
hsM	12835	12907
hsM	12720	14867
hsM	6225	6309
hsM	8681	8695
hsM	6312	8041
hsM	520	1819
hsM	16089	16445
hsM	447	585
hsM	14777	14795
hsM	2320	12023
hsM	6846	6858
hsM	12361	13138
hsM	12756	14885
hsM	7213	10609
hsM	7533	8152
hsM	596	14954
hsM	10470	12658
hsM	16089	16466
hsM	5000	14207
hsM	8671	8703
hsM	12731	14831
hsM	7102	8309
hsM	6231	6321
hsM	2199	3413
hsM	1313	7920
hsM	16143	16471
hsM	11499	11499
hsM	14039	14039
hsM	10050	13748
hsM	14958	14958
hsM	12720	14892
hsM	16089	16461
hsM	14958	14958
hsM	11327	11875
hsM	74	2363
hsM	12720	14839
hsM	2106	2157
hsM	6249	6311
hsM	7924	7952
hsM	16089	16402
hsM	6148	6148
hsM	12720	14852
hsM	6225	6328
hsM	3738	6362
hsM	6589	14665
hsM	16089	16478
hsM	9900	9992
hsM	4377	8604
hsM	12835	12903
hsM	12361	13152
hsM	12720	14831
hsM	3701	3701
hsM	7776	7776
hsM	3634	3706
hsM	8020	15715
hsM	6225	6349
hsM	2420	8290
hsM	16089	16472
hsM	2999	2999
hsM	6225	6329
hsM	6148	6148
hsM	12361	13170
hsM	6225	6357
hsM	8276	9133
hsM	16089	16486
hsM	1	16390
hsM	14958	14958
hsM	12720	14897
hsM	15421	15423
hsM	8090	11152
hsM	16089	16412
hsM	1	16450
hsM	8671	8717
hsM	12720	14878
hsM	3711	5578
hsM	16089	16464
hsM	37	16477
hsM	11023	11023
hsM	12720	14902
hsM	7562	8281
hsM	10231	13946
hsM	16089	16443
hsM	1	16411
hsM	6148	6148
hsM	12720	14871
hsM	5730	6413
hsM	8295	8883
hsM	892	9022
hsM	3505	8161
hsM	1399	7544
hsM	16089	16465
hsM	1019	1809
hsM	4291	16352
hsM	26	16456
hsM	861	5675
hsM	14958	14958
hsM	12361	13149
hsM	12720	14844
hsM	4111	4111
hsM	1	16457
hsM	40	16445
hsM	14777	14916
hsM	14958	14958
hsM	74	2390
hsM	7207	8296
hsM	14896	16089
hsM	4347	4714
hsM	16089	16373
hsM	76	16404
hsM	14777	14896
hsM	9223	12335
hsM	12835	12904
hsM	6148	6148
hsM	12361	12849
hsM	12720	14914
hsM	167	13412
hsM	4853	7654
hsM	4507	4547
hsM	5615	6083
hsM	16089	16436
hsM	61	16456
hsM	14958	14958
hsM	6148	6148
hsM	12720	14888
hsM	4111	4561
hsM	8861	8968
hsM	841	846
hsM	16089	16463
hsM	12361	13135
hsM	12720	14904
hsM	6225	6274
hsM	16089	16294
hsM	6148	6148
hsM	16382	16473
hsM	4626	5587
hsM	13995	15035
hsM	2540	11090
hsM	16089	16441
hsM	1	16403
hsM	4111	4694
hsM	6323	7397
hsM	8249	8971
hsM	576	16338
hsM	16089	16471
hsM	1	16397
hsM	3902	9497
hsM	12835	12852
hsM	11794	12624
hsM	12720	14879
hsM	7336	8928
hsM	4461	4718
hsM	8746	9332
hsM	9637	11025
hsM	1	16419
hsM	6264	6341
hsM	14958	14958
hsM	6148	6148
hsM	12359	13136
hsM	12720	14896
hsM	6225	6338
hsM	4111	4137
hsM	4641	4713
hsM	8878	9294
hsM	833	3363
hsM	9355	11562
hsM	585	816
hsM	16089	16420
hsM	1	16377
hsM	8671	8694
hsM	6148	6148
hsM	12722	14898
hsM	4489	11142
hsM	7216	7656
hsM	8526	9822
hsM	16089	16370
hsM	14833	14934
hsM	12361	13090
hsM	12720	14886
hsM	6225	6322
hsM	5587	5596
hsM	6893	15801
hsM	4	16436
hsM	8671	8716
hsM	12361	13101
hsM	12720	14885
hsM	16089	16485
hsM	2	16409
hsM	14804	14920
hsM	14958	14958
hsM	12720	14907
hsM	6225	6316
hsM	4148	4448
hsM	71	16395
hsM	8671	8716
hsM	12720	14907
hsM	3048	5472
hsM	16094	16401
hsM	9322	12315
hsM	6225	6284
hsM	16089	16473
hsM	1	16404
hsM	14777	14914
hsM	9222	12426
hsM	14958	14958
hsM	12940	13147
hsM	12720	14905
hsM	4111	4387
hsM	4670	5081
hsM	8338	8359
hsM	16089	16450
hsM	46	16415
hsM	14958	14958
hsM	12719	14863
hsM	14583	14583
hsM	6225	6284
hsM	7924	7936
hsM	4630	5644
hsM	16163	16455
hsM	73	16502
hsM	12835	12908
hsM	12720	14881
hsM	7104	8300
hsM	15583	16484
hsM	3894	4725
hsM	8153	9525
hsM	1812	1909
hsM	16089	16385
hsM	66	16422
hsM	14823	14835
hsM	6259	6346
hsM	12835	12935
hsM	3851	8695
hsM	2801	11908
hsM	1511	13691
hsM	6225	6349
hsM	6225	6290
hsM	4655	4729
hsM	15421	15421
hsM	8965	14953
hsM	16089	16473
hsM	42	16457
hsM	6845	6933
hsM	14958	14958
hsM	12361	13146
hsM	12720	14897
hsM	2740	12341
hsM	6225	6329
hsM	2301	13432
hsM	16089	16374
hsM	1	16449
hsM	5713	5713
hsM	12720	14897
hsM	3340	10324
hsM	6225	6330
hsM	8681	8716
hsM	5618	6055
hsM	16089	16385
hsM	1	16439
hsM	5713	5716
hsM	12361	13149
hsM	12720	14891
hsM	6225	6306
hsM	4717	5063
hsM	5713	5759
hsM	15421	15421
hsM	16089	16444
hsM	6186	10458
hsM	14777	14905
hsM	6265	6278
hsM	9116	12381
hsM	5713	5716
hsM	12835	12919
hsM	12361	13171
hsM	12737	14908
hsM	6225	6310
hsM	6236	6242
hsM	4160	4587
hsM	16089	16338
hsM	80	16419
hsM	14958	14958
hsM	6148	6148
hsM	1	16374
hsM	6225	6288
hsM	5623	5899
hsM	15421	15421
hsM	1309	13715
hsM	1142	6880
hsM	32	16423
hsM	6240	6322
hsM	8671	8691
hsM	12835	12921
hsM	12361	13157
hsM	12720	14888
hsM	6225	6302
hsM	5368	12657
hsM	16089	16345
hsM	52	16454
hsM	14958	14958
hsM	12835	12918
hsM	6148	6148
hsM	697	6659
hsM	16089	16450
hsM	15172	15172
hsM	54	16410
hsM	11681	11681
hsM	16129	16414
hsM	44	16481
hsM	14958	14958
hsM	12720	14925
hsM	6225	6311
hsM	16089	16485
hsM	5713	5720
hsM	14958	14958
hsM	12720	14886
hsM	5905	10795
hsM	8680	8715
hsM	15172	15174
hsM	2	16414
hsM	12468	12468
hsM	8671	8712
hsM	12361	13101
hsM	12720	14899
hsM	8264	8728
hsM	9624	9624
hsM	16089	16372
hsM	4	16430
hsM	5713	5713
hsM	12835	12853
hsM	6148	6148
hsM	12720	14883
hsM	6225	6285
hsM	4130	4175
hsM	4729	5645
hsM	10278	15465
hsM	16089	16476
hsM	32	16395
hsM	5713	5713
hsM	14958	14958
hsM	6148	6148
hsM	12720	14887
hsM	6225	6332
hsM	16205	16420
hsM	37	16428
hsM	9187	12326
hsM	14958	14958
hsM	12835	12912
hsM	12361	13172
hsM	12720	14911
hsM	14856	14856
hsM	6224	6291
hsM	4561	5081
hsM	546	9769
hsM	3057	4738
hsM	16089	16335
hsM	23	16478
hsM	15699	15699
hsM	14958	14958
hsM	12720	14937
hsM	59	11597
hsM	2086	6893
hsM	4	16450
hsM	8671	8718
hsM	12835	12913
hsM	12720	14901
hsM	3934	6881
hsM	7121	8276
hsM	6225	6274
hsM	8695	8806
hsM	3321	4078
hsM	5912	12747
hsM	19	16402
hsM	5713	5713
hsM	12720	14867
hsM	7924	7951
hsM	5786	5826
hsM	3809	15574
hsM	16089	16442
hsM	1	16444
hsM	9780	10193
hsM	12835	12908
hsM	12361	13134
hsM	12720	14881
hsM	653	6840
hsM	3350	13338
hsM	2990	13050
hsM	16089	16425
hsM	29	16439
hsM	9223	12383
hsM	5713	5713
hsM	12835	12898
hsM	14950	14950
hsM	12720	14877
hsM	5587	5786
hsM	16089	16398
hsM	1	16376
hsM	14958	14958
hsM	12720	14901
hsM	6225	6335
hsM	1226	2376
hsM	5418	12429
hsM	16089	16428
hsM	44	16365
hsM	14777	14825
hsM	6316	6346
hsM	8671	8694
hsM	6148	6148
hsM	12782	14831
hsM	6225	6287
hsM	16162	16473
hsM	39	16400
hsM	14958	14958
hsM	6148	6148
hsM	12720	14863
hsM	11860	12603
hsM	9238	9616
hsM	11499	11499
hsM	1	16405
hsM	12361	13062
hsM	12720	14873
hsM	4628	4628
hsM	8742	8966
hsM	16089	16425
hsM	15	16379
hsM	16089	16474
hsM	2	16404
hsM	9269	12539
hsM	12835	12843
hsM	12719	14880
hsM	4437	4665
hsM	14861	14866
hsM	15421	15421
hsM	16089	16428
hsM	5713	5716
hsM	6148	6148
hsM	13931	13941
hsM	16089	16455
hsM	12835	12876
hsM	6148	6148
hsM	12720	14902
hsM	6225	6290
hsM	6821	7055
hsM	1	7531
hsM	16309	16456
hsM	3	16444
hsM	14958	14958
hsM	12361	13131
hsM	12720	14890
hsM	15421	15421
hsM	16089	16388
hsM	35	16417
hsM	5713	5713
hsM	12720	14875
hsM	5620	5632
hsM	8753	10438
hsM	6891	12698
hsM	3942	12374
hsM	1076	12337
hsM	16089	16414
hsM	9328	9495
hsM	1	16455
hsM	5713	5713
hsM	6148	6148
hsM	12720	14902
hsM	16092	16439
hsM	30	16443
hsM	4222	6080
hsM	9155	12383
hsM	12720	14904
hsM	7635	7635
hsM	6225	6335
hsM	16089	16432
hsM	4	16459
hsM	14777	14929
hsM	9177	12335
hsM	8671	8707
hsM	12835	12904
hsM	12720	14857
hsM	3782	4879
hsM	6404	8170
hsM	8883	8948
hsM	5350	13937
hsM	16089	16417
hsM	1343	2538
hsM	12835	12905
hsM	12361	13163
hsM	4111	4161
hsM	685	13174
hsM	16089	16374
hsM	46	16441
hsM	5316	5829
hsM	5713	5713
hsM	14958	14958
hsM	12361	13150
hsM	12720	14898
hsM	2939	11662
hsM	8526	8657
hsM	16089	16470
hsM	1	16421
hsM	8671	8710
hsM	12720	14887
hsM	4165	4731
hsM	7178	7528
hsM	2051	12716
hsM	16089	16401
hsM	56	16405
hsM	5713	5716
hsM	8671	8722
hsM	14958	14958
hsM	12720	14874
hsM	4131	4812
hsM	2789	11150
hsM	16089	16381
hsM	12835	12878
hsM	12720	14901
hsM	9716	14105
hsM	55	16378
hsM	6310	6352
hsM	12843	12875
hsM	14031	14031
hsM	12720	14907
hsM	6225	6332
hsM	6228	6304
hsM	9850	13897
hsM	13789	13879
hsM	8671	8713
hsM	11681	11681
hsM	12835	12920
hsM	6225	6281
hsM	16089	16466
hsM	1	16417
hsM	8671	8719
hsM	13914	13914
hsM	12835	12908
hsM	6148	6148
hsM	6225	6330
hsM	3763	4497
hsM	2738	5273
hsM	16089	16347
hsM	42	16406
hsM	5713	5713
hsM	2491	2594
hsM	14958	14958
hsM	12835	12845
hsM	113	4771
hsM	12360	13137
hsM	12720	14869
hsM	9057	15142
hsM	13931	13967
hsM	1	16459
hsM	5720	5726
hsM	10794	10832
hsM	12361	13152
hsM	12720	14891
hsM	5388	12839
hsM	4815	8694
hsM	3936	5966
