numtID	sampleID	contigID	total	humanN	chimpN	pct_human	age
HG002_chr1.633402.634418|HISEQ1:18:H8VC6ADXX:2:2213:7352:58980	HG002_all_regions	HG002_chr1.633402.634418|HISEQ1:18:H8VC6ADXX:2:2213:7352:58980	18	17	1	0.9444444444444444	0.3333333333333333
HG002_chr1.633402.634418|HISEQ1:19:H8VDAADXX:1:2102:11902:71218	HG002_all_regions	HG002_chr1.633402.634418|HISEQ1:19:H8VDAADXX:1:2102:11902:71218	0	0	0	0.0	0.0
HG002_chr1.633402.634418|HISEQ1:18:H8VC6ADXX:1:2208:17718:94694	HG002_all_regions	HG002_chr1.633402.634418|HISEQ1:18:H8VC6ADXX:1:2208:17718:94694	0	0	0	0.0	0.0
HG002_chr1.633402.634418|HISEQ1:18:H8VC6ADXX:2:2103:11635:74411	HG002_all_regions	HG002_chr1.633402.634418|HISEQ1:18:H8VC6ADXX:2:2103:11635:74411	0	0	0	0.0	0.0
HG002_chr1.633402.634418|HISEQ1:19:H8VDAADXX:2:1204:9997:98650	HG002_all_regions	HG002_chr1.633402.634418|HISEQ1:19:H8VDAADXX:2:1204:9997:98650	15	14	1	0.9333333333333333	0.4
HG002_chr1.633402.634418|HISEQ1:19:H8VDAADXX:2:1204:9997:98650	HG002_all_regions	HG002_chr1.633402.634418|HISEQ1:19:H8VDAADXX:2:1204:9997:98650	16	0	0	0.0	0.0
HG002_chr1.633402.634418|HISEQ1:18:H8VC6ADXX:2:1105:12218:22473	HG002_all_regions	HG002_chr1.633402.634418|HISEQ1:18:H8VC6ADXX:2:1105:12218:22473	14	13	1	0.9285714285714286	0.42857142857142855
HG002_chr1.633402.634418|HISEQ1:18:H8VC6ADXX:2:1105:12218:22473	HG002_all_regions	HG002_chr1.633402.634418|HISEQ1:18:H8VC6ADXX:2:1105:12218:22473	15	14	1	0.9333333333333333	0.4
HG002_chr1.633402.634418|HISEQ1:19:H8VDAADXX:1:1107:11271:70785	HG002_all_regions	HG002_chr1.633402.634418|HISEQ1:19:H8VDAADXX:1:1107:11271:70785	15	13	1	0.9285714285714286	0.42857142857142855
HG002_chr1.633402.634418|HISEQ1:19:H8VDAADXX:1:1107:11271:70785	HG002_all_regions	HG002_chr1.633402.634418|HISEQ1:19:H8VDAADXX:1:1107:11271:70785	14	13	1	0.9285714285714286	0.42857142857142855
HG002_chr1.633402.634418|HISEQ1:18:H8VC6ADXX:1:1104:2549:73737	HG002_all_regions	HG002_chr1.633402.634418|HISEQ1:18:H8VC6ADXX:1:1104:2549:73737	11	10	1	0.9090909090909091	0.5454545454545454
HG002_chr1.633402.634418|HISEQ1:18:H8VC6ADXX:2:2115:1797:98145	HG002_all_regions	HG002_chr1.633402.634418|HISEQ1:18:H8VC6ADXX:2:2115:1797:98145	11	10	1	0.9090909090909091	0.5454545454545454
HG002_chr1.633402.634418|HISEQ1:18:H8VC6ADXX:1:1212:4098:9854	HG002_all_regions	HG002_chr1.633402.634418|HISEQ1:18:H8VC6ADXX:1:1212:4098:9854	11	10	1	0.9090909090909091	0.5454545454545454
HG002_chr1.633402.634418|HISEQ1:20:H9V1RADXX:1:2209:18211:63719	HG002_all_regions	HG002_chr1.633402.634418|HISEQ1:20:H9V1RADXX:1:2209:18211:63719	0	0	0	0.0	0.0
HG002_chr1.633402.634418|HISEQ1:20:H9V1RADXX:1:1105:3791:65015	HG002_all_regions	HG002_chr1.633402.634418|HISEQ1:20:H9V1RADXX:1:1105:3791:65015	10	9	1	0.9	0.6000000000000001
HG002_chr1.633402.634418|HISEQ1:19:H8VDAADXX:1:1215:2731:71511	HG002_all_regions	HG002_chr1.633402.634418|HISEQ1:19:H8VDAADXX:1:1215:2731:71511	10	9	1	0.9	0.6000000000000001
HG002_chr1.633402.634418|HISEQ1:18:H8VC6ADXX:1:1113:3562:79280	HG002_all_regions	HG002_chr1.633402.634418|HISEQ1:18:H8VC6ADXX:1:1113:3562:79280	9	9	0	1.0	0.0
HG002_chr11.49861520.49862789|HISEQ1:20:H9V1RADXX:1:2204:3433:96046	HG002_all_regions	HG002_chr11.49861520.49862789|HISEQ1:20:H9V1RADXX:1:2204:3433:96046	0	0	0	0.0	0.0
HG002_chr11.49861520.49862789|HISEQ1:18:H8VC6ADXX:2:1108:3084:38596	HG002_all_regions	HG002_chr11.49861520.49862789|HISEQ1:18:H8VC6ADXX:2:1108:3084:38596	0	0	0	0.0	0.0
HG002_chr11.49861520.49862789|HISEQ1:18:H8VC6ADXX:2:2109:17282:26420	HG002_all_regions	HG002_chr11.49861520.49862789|HISEQ1:18:H8VC6ADXX:2:2109:17282:26420	0	0	0	0.0	0.0
HG002_chr11.49861520.49862789|HISEQ1:20:H9V1RADXX:2:1108:14052:68427	HG002_all_regions	HG002_chr11.49861520.49862789|HISEQ1:20:H9V1RADXX:2:1108:14052:68427	0	0	0	0.0	0.0
HG002_chr11.49861520.49862789|HISEQ1:19:H8VDAADXX:2:2103:6570:8204	HG002_all_regions	HG002_chr11.49861520.49862789|HISEQ1:19:H8VDAADXX:2:2103:6570:8204	0	0	0	0.0	0.0
HG002_chr11.49861520.49862789|HISEQ1:19:H8VDAADXX:2:1109:4515:18364	HG002_all_regions	HG002_chr11.49861520.49862789|HISEQ1:19:H8VDAADXX:2:1109:4515:18364	0	0	0	0.0	0.0
HG002_chr11.49861520.49862789|HISEQ1:19:H8VDAADXX:2:2212:2683:69342	HG002_all_regions	HG002_chr11.49861520.49862789|HISEQ1:19:H8VDAADXX:2:2212:2683:69342	2	0	1	0.0	6.0
HG002_chr11.49861520.49862789|HISEQ1:19:H8VDAADXX:2:2201:6106:14884	HG002_all_regions	HG002_chr11.49861520.49862789|HISEQ1:19:H8VDAADXX:2:2201:6106:14884	0	0	0	0.0	0.0
HG002_chr11.49861520.49862789|HISEQ1:18:H8VC6ADXX:1:1212:20638:47408	HG002_all_regions	HG002_chr11.49861520.49862789|HISEQ1:18:H8VC6ADXX:1:1212:20638:47408	29	0	0	0.0	0.0
HG002_chr11.49861520.49862789|HISEQ1:19:H8VDAADXX:1:2202:18834:87285	HG002_all_regions	HG002_chr11.49861520.49862789|HISEQ1:19:H8VDAADXX:1:2202:18834:87285	11	2	0	1.0	0.0
HG002_chr11.49861520.49862789|HISEQ1:18:H8VC6ADXX:2:1215:20989:64715	HG002_all_regions	HG002_chr11.49861520.49862789|HISEQ1:18:H8VC6ADXX:2:1215:20989:64715	0	0	0	0.0	0.0
HG002_chr11.49861520.49862789|HISEQ1:19:H8VDAADXX:1:2206:14821:79183	HG002_all_regions	HG002_chr11.49861520.49862789|HISEQ1:19:H8VDAADXX:1:2206:14821:79183	0	0	0	0.0	0.0
HG002_chr11.49861520.49862789|HISEQ1:20:H9V1RADXX:2:1108:3733:57635	HG002_all_regions	HG002_chr11.49861520.49862789|HISEQ1:20:H9V1RADXX:2:1108:3733:57635	0	0	0	0.0	0.0
HG002_chr21.9675697.9677286|HISEQ1:19:H8VDAADXX:1:2208:15573:55345	HG002_all_regions	HG002_chr21.9675697.9677286|HISEQ1:19:H8VDAADXX:1:2208:15573:55345	0	0	0	0.0	0.0
HG002_chr21.9675697.9677286|HISEQ1:19:H8VDAADXX:1:2212:12594:89411	HG002_all_regions	HG002_chr21.9675697.9677286|HISEQ1:19:H8VDAADXX:1:2212:12594:89411	0	0	0	0.0	0.0
HG002_chr21.9675697.9677286|HISEQ1:18:H8VC6ADXX:2:1214:20174:73789	HG002_all_regions	HG002_chr21.9675697.9677286|HISEQ1:18:H8VC6ADXX:2:1214:20174:73789	15	0	0	0.0	0.0
HG002_chr21.9675697.9677286|HISEQ1:18:H8VC6ADXX:1:1214:11545:34817	HG002_all_regions	HG002_chr21.9675697.9677286|HISEQ1:18:H8VC6ADXX:1:1214:11545:34817	0	0	0	0.0	0.0
HG002_chr21.9675697.9677286|HISEQ1:20:H9V1RADXX:2:1216:20659:33459	HG002_all_regions	HG002_chr21.9675697.9677286|HISEQ1:20:H9V1RADXX:2:1216:20659:33459	0	0	0	0.0	0.0
HG002_chr5.32337782.32339138|HISEQ1:20:H9V1RADXX:1:1105:5629:52755	HG002_all_regions	HG002_chr5.32337782.32339138|HISEQ1:20:H9V1RADXX:1:1105:5629:52755	0	0	0	0.0	0.0
HG002_chr5.32337782.32339138|HISEQ1:18:H8VC6ADXX:1:1209:17349:21695	HG002_all_regions	HG002_chr5.32337782.32339138|HISEQ1:18:H8VC6ADXX:1:1209:17349:21695	0	0	0	0.0	0.0
HG002_chr5.32337782.32339138|HISEQ1:20:H9V1RADXX:1:1208:8432:51333	HG002_all_regions	HG002_chr5.32337782.32339138|HISEQ1:20:H9V1RADXX:1:1208:8432:51333	0	0	0	0.0	0.0
HG002_chr5.32337782.32339138|HISEQ1:18:H8VC6ADXX:1:2216:21178:54998	HG002_all_regions	HG002_chr5.32337782.32339138|HISEQ1:18:H8VC6ADXX:1:2216:21178:54998	10	0	0	0.0	0.0
HG002_chr5.32337782.32339138|HISEQ1:19:H8VDAADXX:2:1106:8629:87903	HG002_all_regions	HG002_chr5.32337782.32339138|HISEQ1:19:H8VDAADXX:2:1106:8629:87903	0	0	0	0.0	0.0
HG002_chr5.32337782.32339138|HISEQ1:19:H8VDAADXX:1:1206:21120:19037	HG002_all_regions	HG002_chr5.32337782.32339138|HISEQ1:19:H8VDAADXX:1:1206:21120:19037	0	0	0	0.0	0.0
HG002_chr5.32337782.32339138|HISEQ1:18:H8VC6ADXX:2:2105:18389:73089	HG002_all_regions	HG002_chr5.32337782.32339138|HISEQ1:18:H8VC6ADXX:2:2105:18389:73089	0	0	0	0.0	0.0
HG002_chr5.32337782.32339138|HISEQ1:18:H8VC6ADXX:1:1101:2331:76461	HG002_all_regions	HG002_chr5.32337782.32339138|HISEQ1:18:H8VC6ADXX:1:1101:2331:76461	0	0	0	0.0	0.0
HG002_chr5.32337782.32339138|HISEQ1:19:H8VDAADXX:2:1113:18232:5072	HG002_all_regions	HG002_chr5.32337782.32339138|HISEQ1:19:H8VDAADXX:2:1113:18232:5072	0	0	0	0.0	0.0
HG002_chr5.32337782.32339138|HISEQ1:19:H8VDAADXX:2:1113:18232:5072	HG002_all_regions	HG002_chr5.32337782.32339138|HISEQ1:19:H8VDAADXX:2:1113:18232:5072	0	0	0	0.0	0.0
HG002_chr5.32337782.32339138|HISEQ1:19:H8VDAADXX:2:1212:20479:40868	HG002_all_regions	HG002_chr5.32337782.32339138|HISEQ1:19:H8VDAADXX:2:1212:20479:40868	0	0	0	0.0	0.0
HG002_chr5.32337782.32339138|HISEQ1:20:H9V1RADXX:1:2215:3622:36537	HG002_all_regions	HG002_chr5.32337782.32339138|HISEQ1:20:H9V1RADXX:1:2215:3622:36537	0	0	0	0.0	0.0
HG002_chr5.32337782.32339138|HISEQ1:18:H8VC6ADXX:1:2112:3675:52887	HG002_all_regions	HG002_chr5.32337782.32339138|HISEQ1:18:H8VC6ADXX:1:2112:3675:52887	0	0	0	0.0	0.0
HG002_chr5.32337782.32339138|HISEQ1:19:H8VDAADXX:1:2103:13960:67685	HG002_all_regions	HG002_chr5.32337782.32339138|HISEQ1:19:H8VDAADXX:1:2103:13960:67685	0	0	0	0.0	0.0
HG002_chr5.32337782.32339138|HISEQ1:18:H8VC6ADXX:1:1215:15360:29107	HG002_all_regions	HG002_chr5.32337782.32339138|HISEQ1:18:H8VC6ADXX:1:1215:15360:29107	0	0	0	0.0	0.0
HG002_chr5.32337782.32339138|HISEQ1:18:H8VC6ADXX:1:1215:15360:29107	HG002_all_regions	HG002_chr5.32337782.32339138|HISEQ1:18:H8VC6ADXX:1:1215:15360:29107	0	0	0	0.0	0.0
HG002_chr9.129055.130496|HISEQ1:20:H9V1RADXX:2:2212:16859:73075	HG002_all_regions	HG002_chr9.129055.130496|HISEQ1:20:H9V1RADXX:2:2212:16859:73075	0	0	0	0.0	0.0
HG002_chr9.129055.130496|HISEQ1:19:H8VDAADXX:2:1201:10089:77056	HG002_all_regions	HG002_chr9.129055.130496|HISEQ1:19:H8VDAADXX:2:1201:10089:77056	0	0	0	0.0	0.0
HG002_chr9.129055.130496|HISEQ1:19:H8VDAADXX:2:2206:8062:68186	HG002_all_regions	HG002_chr9.129055.130496|HISEQ1:19:H8VDAADXX:2:2206:8062:68186	12	0	0	0.0	0.0
HG002_chr9.129055.130496|HISEQ1:19:H8VDAADXX:2:2206:8062:68186	HG002_all_regions	HG002_chr9.129055.130496|HISEQ1:19:H8VDAADXX:2:2206:8062:68186	12	12	0	1.0	0.0
HG002_chr9.129055.130496|HISEQ1:18:H8VC6ADXX:1:1205:11161:100430	HG002_all_regions	HG002_chr9.129055.130496|HISEQ1:18:H8VC6ADXX:1:1205:11161:100430	0	0	0	0.0	0.0
HG002_chr9.129055.130496|HISEQ1:19:H8VDAADXX:2:2103:14157:67367	HG002_all_regions	HG002_chr9.129055.130496|HISEQ1:19:H8VDAADXX:2:2103:14157:67367	0	0	0	0.0	0.0
